unix_time,cpu_percent,ram_percent
1695126615489,100,26.59
1695126617508,100,26.54
1695126619531,100,26.52
1695126621556,100,26.47
1695126623581,100,26.68
1695126625649,100,26.82
1695126627673,100,26.78
1695126629700,100,26.70
1695126631840,100,26.55
1695126633868,100,26.59
1695126635892,100,26.74
1695126637918,100,26.59
1695126639964,100,26.57
1695126641985,100,26.52
1695126644004,100,26.63
1695126646024,100,26.77
1695126648049,100,26.77
1695126650109,100,26.62
1695126652141,100,26.52
1695126654165,100,26.75
1695126656181,100,26.78
1695126658222,100,26.71
1695126660269,100,26.56
1695126662312,100,26.56
1695126664335,100,26.86
1695126666445,100,26.87
1695126668489,100,26.68
1695126670516,100,26.66
1695126672541,100,26.53
1695126674598,100,26.86
1695126676628,100,26.82
1695126678654,100,26.78
1695126680707,100,26.64
1695126682734,100,26.50
1695126684753,100,26.78
1695126686773,100,26.77
1695126688816,100,26.60
1695126690841,100,26.49
1695126692861,100,26.60
1695126694888,100,26.82
1695126696912,100,26.86
1695126698941,100,26.66
1695126700961,100,26.54
1695126702985,100,26.58
1695126705016,100,26.89
1695126707041,99.94,26.70
1695126709100,100,26.68
1695126711155,100,26.54
1695126713181,100,26.52
1695126715237,100,26.87
1695126717276,100,26.75
1695126719332,99.94,26.60
1695126721355,100,26.52
1695126723387,100,26.42
1695126725409,100,26.62
1695126727464,100,26.54
1695126729503,100,26.57
1695126731532,100,26.53
1695126733564,100,26.67
1695126735583,100,26.92
1695126737631,100,26.92
1695126739652,100,26.74
1695126741677,100,26.57
1695126743712,100,26.69
1695126745778,100,26.79
1695126747800,100,26.68
1695126749832,100,26.56
1695126751860,100,26.42
1695126753884,100,26.61
1695126755916,100,26.80
1695126757941,100,26.68
1695126760014,100,26.55
1695126762049,100,26.38
1695126764076,100,26.69
1695126766161,100,26.60
1695126768182,100,26.54
1695126770212,100,26.49
1695126772232,100,26.57
1695126774306,100,26.94
1695126776344,100,26.94
1695126778368,100,26.86
1695126780392,100,26.80
1695126782421,100,26.63
1695126784445,100,26.77
1695126786490,100,26.61
1695126788512,100,26.51
1695126790585,100,26.52
1695126792609,100,26.57
1695126794669,100,26.92
1695126796707,100,26.95
1695126798749,100,26.79
1695126800774,100,26.55
1695126802809,100,26.47
1695126804825,100,26.72
1695126806847,100,26.65
1695126808884,100,26.52
1695126810956,99.88,26.54
1695126813020,100,26.56
1695126815088,100,26.91
1695126817136,100,26.88
1695126819198,100,26.79
1695126821223,100,26.65
1695126823249,100,26.60
1695126825272,100,26.76
1695126827305,100,26.66
1695126829324,100,26.53
1695126831351,100,26.37
1695126833413,100,26.47
1695126835461,100,26.75
1695126837485,100,26.67
1695126839524,100,26.65
1695126841593,100,26.52
1695126843620,100,26.67
1695126845660,100,26.89
1695126847685,100,26.82
1695126849707,100,26.62
1695126851737,100,26.58
1695126853756,100,26.53
1695126855773,100,26.67
1695126857796,100,26.65
1695126859820,100,26.61
1695126861844,100,26.55
1695126863876,100,26.72
1695126865912,100,26.76
1695126867933,100,26.70
1695126869957,100,26.57
1695126871981,99.94,26.45
1695126874011,100,26.64
1695126876034,100,26.65
1695126878084,100,26.61
1695126880141,100,26.63
1695126882194,100,26.58
1695126884213,100,26.75
1695126886269,99.94,26.77
1695126888310,100,26.77
1695126890332,100,26.71
1695126892351,100,26.61
1695126894439,100,26.83
1695126896467,100,26.85
1695126898492,100,26.84
1695126900520,100,26.70
1695126902542,100,26.63
1695126904565,100,26.95
1695126906616,100,26.88
1695126908641,100,26.71
1695126910672,100,26.58
1695126912713,100,26.54
1695126914778,100,26.75
1695126916796,100,26.71
1695126918819,100,26.61
1695126920884,100,26.61
1695126922919,100,26.55
1695126924960,100,26.89
1695126927009,100,26.89
1695126929029,100,26.71
1695126931048,100,26.61
1695126933072,100,26.56
1695126935093,100,26.74
1695126937173,100,26.71
1695126939209,100,26.62
1695126941249,100,26.58
1695126943280,100,26.55
1695126945307,100,26.83
1695126947329,100,26.65
1695126949372,100,26.51
1695126951393,100,26.38
1695126953424,100,26.35
1695126955447,99.94,26.70
1695126957468,100,26.53
1695126959493,99.62,26.24
1695126961544,99.62,26.32
1695126963571,99.5,26.29
1695126965638,88.87,26.31
1695126967684,96.18,26.28
1695126969704,89.98,26.18
1695126971732,63.38,26.01
1695126973745,49.78,26.22
1695126975772,78.24,26.38
1695126977804,79.02,26.21
1695126979821,96.99,26.24
1695126981839,64.22,26.03
1695126983865,46.62,26.06
1695126985898,80.93,26.02
1695126987915,73.7,26.02
1695126989930,74.55,26.06
1695126991945,65.56,26.07
1695126993980,56.88,26.07
1695126995997,75.24,26.02
1695126998012,72.23,26.02
1695127000026,71.76,26.03
1695127002049,67.6,26.08
1695127004075,65.93,26.06
1695127006097,77.72,26.02
1695127008112,70.09,26.03
1695127010125,72.29,26.02
1695127012137,72.11,26.03
1695127014199,73.7,26.03
1695127016212,78.27,26.01
1695127018231,55.99,26.04
1695127020242,65.63,26.13
1695127022328,75.71,26.16
1695127024345,67.23,26.12
1695127026372,71.55,26.16
1695127028425,75.85,26.14
1695127030437,70.08,26.14
1695127032493,75,26.09
1695127034509,61.68,26.07
1695127036527,60.48,26.08
1695127038540,73.15,26.12
1695127040577,66.37,26.14
1695127042590,75,26.16
1695127044604,71.87,26.11
1695127046617,72.1,26.08
1695127048631,68.44,26.08
1695127050648,78.94,26.13
1695127052669,68.02,26.10
1695127054689,64.52,26.15
1695127056712,69.32,26.08
1695127058724,72.92,26.13
1695127060737,73.4,26.17
1695127062753,72.01,26.13
1695127064777,76.83,26.05
1695127066826,79.99,26.07
1695127068840,78.59,26.08
1695127070858,73.44,26.06
1695127072877,72.32,26.05
1695127074891,77.38,26.03
1695127076904,72.77,26.03
1695127078917,69.8,26.03
1695127080931,73.02,26.05
1695127082945,70.46,26.09
1695127084964,70.03,26.06
1695127087006,72.03,26.05
1695127089036,72.87,26.04
1695127091049,72.81,26.06
1695127093068,69.91,26.09
1695127095101,71.1,26.07
1695127097117,70.88,26.07
1695127099130,70.89,26.09
1695127101144,71.49,26.09
1695127103167,72.95,26.06
1695127105185,78,26.07
1695127107212,73.27,26.09
1695127109240,70.84,26.07
1695127111262,75.4,26.09
1695127113279,72.66,26.10
1695127115296,68.59,26.04
1695127117310,72.14,26.09
1695127119323,72.95,26.09
1695127121337,69.7,26.06
1695127123366,73.62,26.07
1695127125392,72.52,26.11
1695127127409,71.38,26.09
1695127129421,72.02,26.10
1695127131468,73.59,26.09
1695127133488,72.84,26.10
1695127135501,77.23,26.10
1695127137520,72.81,26.11
1695127139533,72.32,26.05
1695127141584,73.15,26.07
1695127143598,73.09,26.08
1695127145616,68.59,26.11
1695127147631,70.81,26.13
1695127149644,73.92,26.04
1695127151685,71.72,26.07
1695127153698,70.72,26.05
1695127155714,72.59,26.04
1695127157730,73.68,26.09
1695127159761,71.8,26.07
1695127161803,71.99,26.09
1695127163816,71.39,26.07
1695127165830,77.41,26.10
1695127167845,73.71,26.07
1695127169865,69.7,26.09
1695127171917,70.47,26.11
1695127173932,71.51,26.07
1695127175948,73.69,26.11
1695127177969,71.18,26.05
1695127179985,72.39,26.08
1695127182020,72.46,26.07
1695127184035,72.91,26.11
1695127186049,70.29,26.07
1695127188071,71.9,26.13
1695127190110,69.91,26.09
1695127192123,75.48,26.10
1695127194136,73.42,26.09
1695127196164,79.28,26.09
1695127198182,73.93,26.09
1695127200199,72.39,26.11
1695127202239,73.23,26.09
1695127204266,71.94,26.09
1695127206281,72.48,26.09
1695127208293,69.68,26.07
1695127210306,71.89,26.11
1695127212318,72.27,26.11
1695127214333,72.71,26.10
1695127216364,71.56,26.06
1695127218379,74.6,26.10
1695127220393,70.42,26.11
1695127222440,73.32,26.10
1695127224468,74.92,26.07
1695127226492,77.08,26.13
1695127228509,70.51,26.08
1695127230529,74.55,26.07
1695127232544,70.45,26.11
1695127234560,71.66,26.08
1695127236580,70.88,26.08
1695127238601,72.74,26.06
1695127240614,72.55,26.11
1695127242651,71.27,26.06
1695127244677,71.34,26.03
1695127246693,77.35,26.12
1695127248712,76.35,26.12
1695127250778,81.53,26.11
1695127252805,84.71,26.15
1695127254819,83.47,26.13
1695127256838,76.81,26.05
1695127258882,77.21,26.12
1695127260896,75.33,26.08
1695127262911,72.61,26.09
1695127264925,70.53,26.07
1695127266938,75.21,26.06
1695127268964,74.2,26.05
1695127270981,71.44,26.07
1695127273002,73.16,26.09
1695127275017,75.41,26.05
1695127277033,74.38,26.07
1695127279081,74.65,26.06
1695127281097,74.21,26.09
1695127283151,73.32,26.07
1695127285169,78.32,26.09
1695127287191,77.14,26.10
1695127289219,73.11,26.09
1695127291241,73.28,26.09
1695127293264,74.28,26.10
1695127295279,73.18,26.10
1695127297305,69.7,26.11
1695127299322,73.05,26.11
1695127301337,76.28,26.12
1695127303355,73.87,26.09
1695127305383,72.47,26.09
1695127307401,80.24,26.08
1695127309420,79.54,26.10
1695127311441,78.99,26.09
1695127313482,80.83,26.10
1695127315498,82.27,26.11
1695127317562,82.07,26.10
1695127319586,83.53,26.11
1695127321603,82.42,26.13
1695127323621,79.97,26.14
1695127325692,84.47,26.13
1695127327712,83.02,26.13
1695127329728,81.86,26.15
1695127331757,85.4,26.14
1695127333794,81.62,26.11
1695127335816,76.59,26.12
1695127337833,77.63,26.08
1695127339878,75.72,26.06
1695127341894,73,26.07
1695127343909,72.37,26.08
1695127345928,81.98,26.09
1695127347943,76.55,26.10
1695127349969,74.04,26.10
1695127351987,73.58,26.06
1695127354009,75.24,26.09
1695127356029,73.01,26.08
1695127358070,72.03,26.09
1695127360085,72.45,26.08
1695127362099,71.99,26.06
1695127364114,70.25,26.07
1695127366128,72.29,26.12
1695127368144,72.97,26.12
1695127370168,72.9,26.10
1695127372185,73.18,26.11
1695127374201,70.75,26.09
1695127376215,79.66,26.09
1695127378229,73.39,26.10
1695127380243,74.16,26.09
1695127382264,72.93,26.09
1695127384288,71.74,26.11
1695127386304,73.82,26.11
1695127388333,73.17,26.10
1695127390348,73.87,26.10
1695127392372,75.29,26.11
1695127394385,73.26,26.12
1695127396480,70.72,26.12
1695127398499,72.61,26.10
1695127400513,73.71,26.10
1695127402527,73.68,26.10
1695127404541,74.33,26.12
1695127406561,75.13,26.11
1695127408580,76.57,26.11
1695127410595,73.48,26.13
1695127412617,71.86,26.09
1695127414632,71.55,26.10
1695127416649,73.77,26.08
1695127418670,72.57,26.09
1695127420686,75.33,26.10
1695127422702,73.84,26.10
1695127424728,72.85,26.10
1695127426801,72.43,26.04
1695127428816,75.02,26.10
1695127430834,76.98,26.07
1695127432857,72.62,26.08
1695127434894,79.07,26.03
1695127436914,79.22,26.07
1695127438931,78.45,26.08
1695127440948,73.62,26.10
1695127442976,72.52,26.07
1695127444994,72.98,26.11
1695127447010,74.65,26.11
1695127449023,72.74,26.09
1695127451037,71.4,26.13
1695127453059,73.46,26.09
1695127455076,75.57,26.07
1695127457101,75.13,26.08
1695127459119,76.33,26.09
1695127461168,75.49,26.09
1695127463185,73.57,26.09
1695127465202,78.78,26.12
1695127467222,77.07,26.10
1695127469243,77.48,26.12
1695127471269,71.32,26.12
1695127473314,71.63,26.10
1695127475334,74.06,26.10
1695127477354,74.17,26.13
1695127479377,72.92,26.13
1695127481392,71.6,26.12
1695127483408,72.87,26.10
1695127485421,74.23,26.12
1695127487432,73.01,26.10
1695127489449,73.95,26.11
1695127491474,72.34,26.09
1695127493493,77.95,26.10
1695127495510,85.86,26.13
1695127497537,88.01,26.11
1695127499555,78.89,26.12
1695127501576,80.32,26.13
1695127503590,81.73,26.12
1695127505612,77.27,26.14
1695127507637,72.96,26.13
1695127509685,74.6,26.12
1695127511702,75.29,26.09
1695127513749,72.15,26.10
1695127515774,73.57,26.10
1695127517795,71.68,26.06
1695127519812,74.19,26.05
1695127521826,71.22,26.07
1695127523841,76.39,26.15
1695127525889,81.42,26.08
1695127527908,73.56,26.10
1695127529969,72.01,26.09
1695127531985,75.06,26.10
1695127534000,75,26.10
1695127536052,72.08,26.07
1695127538093,75.97,26.11
1695127540116,73.6,26.09
1695127542134,74.98,26.11
1695127544164,74.03,26.08
1695127546178,76.11,26.12
1695127548193,72.48,26.09
1695127550208,72.05,26.11
1695127552222,74.52,26.11
1695127554239,76.47,26.12
1695127556281,78.93,26.09
1695127558303,73.99,26.08
1695127560318,75.62,26.12
1695127562331,74.25,26.13
1695127564348,73.36,26.11
1695127566374,75.9,26.08
1695127568391,74.79,26.14
1695127570405,70.71,26.10
1695127572426,72.23,26.11
1695127574482,78.95,26.13
1695127576500,73.68,26.13
1695127578515,71.58,26.08
1695127580533,78.1,26.12
1695127582550,76.33,26.12
1695127584568,77.89,26.11
1695127586589,78.11,26.10
1695127588605,76.97,26.14
1695127590619,73.81,26.11
1695127592635,73.24,26.08
1695127594659,75.96,26.13
1695127596721,74.28,26.12
1695127598750,69.79,26.08
1695127600774,73.9,26.08
1695127602789,74.75,26.06
1695127604804,72.98,26.11
1695127606821,74.46,26.15
1695127608847,72.14,26.08
1695127610865,74.17,26.11
1695127612910,72.69,26.10
1695127614924,77.11,26.10
1695127616940,77.64,26.09
1695127618965,72.8,26.09
1695127620984,73.98,26.10
1695127622997,71.23,26.09
1695127625019,74.25,26.09
1695127627035,74.62,26.07
1695127629057,75.27,26.14
1695127631099,70.55,26.13
1695127633113,72.1,26.08
1695127635131,75.76,26.10
1695127637145,73.18,26.14
1695127639169,69.48,26.12
1695127641208,72.86,26.10
1695127643227,75.21,26.12
1695127645242,80.63,26.11
1695127647276,75.87,26.11
1695127649297,76.12,26.11
1695127651311,74.37,26.12
1695127653327,71.8,26.10
1695127655341,74.29,26.11
1695127657405,75.93,26.14
1695127659417,73.2,26.11
1695127661435,71.86,26.09
1695127663479,75.19,26.16
1695127665493,77.78,26.12
1695127667516,71.65,26.13
1695127669530,74.9,26.12
1695127671548,75.34,26.11
1695127673577,62.52,25.94
1695127675593,40.96,25.94
1695127677606,26.51,25.94
1695127679617,28.76,25.93
1695127681628,28.92,25.90
1695127683644,25.51,25.89
1695127685655,27.5,25.96
1695127687667,28.51,25.94
1695127689680,28.06,25.96
1695127691692,24.28,25.93
1695127693704,28.32,25.93
1695127695716,29.87,25.94
1695127697728,27.65,25.95
1695127699739,27,25.93
1695127701756,27.94,25.92
1695127703770,30.5,25.93
1695127705784,34.62,25.94
1695127707797,26.5,25.95
1695127709811,27.25,25.94
1695127711824,27.39,25.92
1695127713836,28.61,25.95
1695127715848,22.71,25.97
1695127717860,28.68,25.95
1695127719872,30.1,25.92
1695127721883,27.86,25.95
1695127723895,24.21,25.98
1695127725907,29.66,25.94
1695127727918,28.44,25.93
1695127729930,29.48,25.97
1695127731940,24.34,25.96
1695127733954,31.7,25.92
1695127735966,31.98,25.92
1695127737978,26.98,25.97
1695127739993,25.06,25.91
1695127742009,34.24,25.91
1695127744023,33.8,25.91
1695127746037,27.71,25.94
1695127748050,30.87,25.93
1695127750063,28.63,25.92
1695127752074,26.2,25.98
1695127754096,26.09,25.92
1695127756109,30.28,25.93
1695127758120,29,25.94
1695127760132,24.62,25.93
1695127762166,27.46,25.95
1695127764179,32.36,25.94
1695127766190,30.99,25.97
1695127768202,22.58,25.92
1695127770215,29.71,25.92
1695127772227,28.66,25.92
1695127774239,30.68,25.96
1695127776250,22.73,25.94
1695127778263,29.61,25.93
1695127780275,28.93,25.91
1695127782288,28.32,25.94
1695127784301,25.3,25.94
1695127786313,28.51,25.94
1695127788325,29.15,25.92
1695127790336,27.11,25.96
1695127792353,27.28,25.95
1695127794365,33.9,25.91
1695127796378,29.99,25.89
1695127798391,23.73,25.94
1695127800419,27.88,25.92
1695127802432,29.56,25.94
1695127804444,28.74,25.95
1695127806457,24.12,25.96
1695127808470,28.69,25.92
1695127810483,28.38,25.92
1695127812495,28.22,25.94
