unix_time,cpu_percent,ram_percent
1695043023994,100,49.75
1695043026014,100,50.92
1695043028082,100,51.03
1695043030138,100,50.80
1695043032167,100,50.59
1695043034195,100,50.31
1695043036214,100,51.85
1695043038238,100,51.20
1695043040259,100,50.70
1695043042279,100,50.20
1695043044313,100,50.12
1695043046336,100,51.37
1695043048387,100,50.91
1695043050411,100,51.88
1695043052435,100,52.16
1695043054456,100,50.88
1695043056486,100,51.51
1695043058508,100,52.21
1695043060528,100,52.01
1695043062557,100,51.89
1695043064579,100,52.37
1695043066607,100,51.36
1695043068659,100,51.23
1695043070679,100,50.18
1695043072703,100,50.21
1695043074730,100,50.40
1695043076766,100,51.53
1695043078787,100,52.50
1695043080810,100,52.01
1695043082827,100,51.26
1695043084848,100,52.30
1695043086868,100,51.85
1695043088894,100,52.65
1695043090920,100,52.07
1695043092964,100,51.69
1695043094979,100,50.56
1695043097002,100,50.27
1695043099071,100,50.43
1695043101095,100,50.01
1695043103112,100,50.38
1695043105140,100,49.86
1695043107168,100,51.41
1695043109191,100,51.79
1695043111208,100,52.65
1695043113246,100,52.99
1695043115263,100,53.66
1695043117290,100,53.78
1695043119331,100,52.78
1695043121348,100,52.13
1695043123370,100,50.97
1695043125396,100,48.94
1695043127423,100,49.39
1695043129444,100,50.43
1695043131470,100,51.46
1695043133501,100,50.49
1695043135530,100,51.39
1695043137554,100,52.67
1695043139567,100,53.37
1695043141598,100,53.67
1695043143622,100,54.30
1695043145690,100,54.86
1695043147718,100,53.82
1695043149744,100,52.28
1695043151765,100,51.25
1695043153787,100,50.42
1695043155815,100,49.88
1695043157843,100,50.78
1695043159915,100,49.76
1695043161936,100,50.32
1695043163992,100,52.01
1695043166018,100,52.82
1695043168040,100,54.26
1695043170062,100,54.11
1695043172083,100,55.08
1695043174103,100,53.24
1695043176139,100,53.32
1695043178160,100,51.63
1695043180197,100,52.19
1695043182226,100,50.46
1695043184292,100,49.58
1695043186311,100,50.04
1695043188327,100,50.11
1695043190343,100,49.31
1695043192366,100,51.33
1695043194400,100,51.80
1695043196424,100,54.68
1695043198452,100,54.08
1695043200474,100,53.53
1695043202491,100,54.13
1695043204511,100,52.45
1695043206567,100,52.30
1695043208593,100,51.15
1695043210619,100,49.85
1695043212640,100,48.86
1695043214659,100,48.81
1695043216688,100,49.52
1695043218720,100,49.96
1695043220746,100,50.56
1695043222774,100,52.61
1695043224826,100,53.84
1695043226851,100,54.09
1695043228875,100,52.63
1695043230912,100,51.56
1695043232931,100,52.24
1695043234962,100,50.63
1695043237019,100,50.50
1695043239042,100,51.05
1695043241090,100,50.94
1695043243115,100,51.00
1695043245136,100,51.02
1695043247155,100,50.64
1695043249203,100,51.24
1695043251276,100,51.67
1695043253334,100,51.05
1695043255355,100,48.57
1695043257374,99.75,47.00
1695043259395,62.98,46.63
1695043261410,27.66,46.62
1695043263421,25.82,46.64
1695043265434,28.3,46.62
1695043267446,31.85,46.65
1695043269456,29.09,46.64
1695043271468,30.54,46.63
1695043273479,29.5,46.66
1695043275490,25.83,46.67
1695043277517,29.35,46.63
1695043279530,29.64,46.63
1695043281556,31,46.83
1695043283593,26.32,46.47
1695043285617,26.42,46.47
1695043287635,29.43,46.49
1695043289647,31.29,46.55
1695043291660,27.18,46.55
1695043293689,28.52,46.65
1695043295702,28.37,46.69
1695043297736,28.61,46.64
1695043299750,30.97,46.82
1695043301761,26.14,46.67
1695043303781,26.2,46.84
1695043305808,26.03,46.87
1695043307820,27.01,46.76
1695043309831,30.33,46.91
1695043311859,26,46.86
1695043313871,26.89,47.01
1695043315896,26.32,46.92
1695043317907,24.64,46.97
1695043319920,29.16,47.03
1695043321932,26.49,47.06
1695043323971,26.5,47.16
1695043325983,28.36,47.16
1695043327994,22.68,47.25
1695043330014,24.65,47.26
1695043332025,26.66,47.24
1695043334036,26.17,47.28
1695043336048,24.79,47.32
1695043338061,27.98,47.32
1695043340072,26.25,47.47
1695043342085,77.44,47.84
1695043344104,100,49.35
1695043346142,100,50.21
1695043348167,100,51.34
1695043350191,100,52.67
1695043352213,100,52.85
1695043354235,100,53.18
1695043356263,100,52.18
1695043358296,100,51.79
1695043360315,100,48.75
1695043362355,100,49.16
1695043364378,100,49.33
1695043366404,100,49.40
1695043368428,100,52.67
1695043370448,100,51.44
1695043372471,100,50.96
1695043374516,100,51.78
1695043376540,100,51.68
1695043378563,100,50.41
1695043380594,100,51.54
1695043382615,100,50.56
1695043384635,99.94,50.25
1695043386655,96.11,48.09
1695043388671,61.56,47.04
1695043390682,11.48,47.00
1695043392693,7.3,46.98
1695043394704,6.56,46.96
1695043396715,6.04,47.03
1695043398724,5.2,47.00
1695043400734,8.73,47.03
1695043402743,53.34,47.42
1695043404759,100,49.44
1695043406798,100,50.53
1695043408820,100,50.87
1695043410843,100,52.00
1695043412912,100,53.47
1695043414938,100,53.04
1695043416962,100,51.98
1695043418983,100,51.81
1695043421007,100,49.21
1695043423030,100,48.59
1695043425055,100,49.79
1695043427073,100,48.68
1695043429098,100,51.65
1695043431122,100,51.67
1695043433151,100,51.89
1695043435182,100,52.45
1695043437206,100,52.00
1695043439243,100,51.38
1695043441269,100,52.09
1695043443290,100,50.90
1695043445327,99.94,50.63
1695043447348,100,50.21
1695043449378,100,50.68
1695043451456,100,51.87
1695043453483,100,51.72
1695043455504,100,51.53
1695043457524,100,51.28
1695043459548,100,52.49
1695043461576,100,50.26
1695043463600,100,50.53
1695043465620,100,49.28
1695043467652,100,49.96
1695043469668,100,51.41
1695043471692,100,51.85
1695043473715,100,51.32
1695043475751,100,51.86
1695043477815,100,52.41
1695043479835,100,52.53
1695043481869,100,51.52
1695043483910,100,49.79
1695043485975,100,49.39
1695043488043,100,50.17
1695043490090,100,50.17
1695043492112,100,50.53
1695043494136,100,52.20
1695043496171,100,51.93
1695043498201,100,51.72
1695043500222,100,51.33
1695043502242,100,49.15
1695043504313,100,49.38
1695043506347,100,49.20
1695043508372,100,50.44
1695043510400,100,50.60
1695043512428,100,50.57
1695043514443,100,50.45
1695043516487,100,51.69
1695043518508,100,52.22
1695043520531,100,49.51
1695043522559,100,49.61
1695043524590,99.94,49.13
1695043526614,99.25,49.07
1695043528678,86.96,47.79
1695043530690,34.75,47.03
1695043532701,11.65,47.19
1695043534714,81.14,47.82
1695043536731,100,48.96
1695043538759,100,50.45
1695043540780,100,51.36
1695043542804,100,52.09
1695043544830,100,53.84
1695043546851,100,54.27
1695043548883,100,55.87
1695043550914,100,54.84
1695043552937,100,54.17
1695043554959,100,51.02
1695043556982,100,49.02
1695043559011,100,48.23
1695043561035,100,48.01
1695043563059,100,49.25
1695043565127,100,50.08
1695043567148,100,51.99
1695043569171,100,54.44
1695043571202,100,54.03
1695043573229,100,53.00
1695043575258,100,54.29
1695043577279,100,53.79
1695043579303,100,52.59
1695043581324,100,51.20
1695043583345,100,49.15
1695043585367,100,48.83
1695043587394,100,49.38
1695043589467,100,50.62
1695043591488,100,52.78
1695043593526,100,52.36
1695043595551,100,52.78
1695043597572,100,53.41
1695043599590,100,55.34
1695043601610,100,54.39
1695043603627,100,55.14
1695043605686,100,52.46
1695043607714,100,52.39
1695043609730,100,51.85
1695043611754,100,51.30
1695043613779,100,49.86
1695043615802,100,50.44
1695043617836,100,50.96
1695043619865,100,51.12
1695043621883,100,51.97
1695043623907,100,53.23
1695043625938,100,53.11
1695043627963,100,52.40
1695043629984,100,52.81
1695043632006,100,52.99
1695043634025,100,52.51
1695043636047,100,52.51
1695043638074,100,52.96
1695043640103,100,51.65
1695043642126,100,49.76
1695043644146,100,50.94
1695043646213,100,51.71
1695043648237,100,52.97
1695043650258,100,51.42
1695043652314,100,50.61
1695043654335,100,52.48
1695043656356,100,52.62
1695043658373,100,52.19
1695043660431,100,51.71
1695043662459,100,51.95
1695043664483,100,52.08
1695043666506,100,52.40
1695043668542,100,50.18
1695043670568,100,51.41
1695043672596,100,53.27
1695043674627,100,53.05
1695043676655,100,51.09
1695043678683,100,51.60
1695043680708,100,53.04
1695043682736,100,53.25
1695043684770,100,51.32
1695043686794,100,51.93
1695043688815,100,50.12
1695043690862,100,47.72
1695043692887,47.69,46.80
1695043694898,6.96,46.81
1695043696909,4.9,46.84
1695043698920,5.81,46.84
1695043700932,5.1,46.81
1695043702944,6.52,46.79
1695043704956,8.18,46.75
1695043706966,3.82,46.78
1695043708977,6.26,46.80
1695043710988,5.77,46.81
1695043712998,5.03,46.76
1695043715009,5.86,46.80
1695043717019,4.32,46.83
1695043719029,6.44,46.84
1695043721039,5.2,46.85
1695043723049,5.08,46.81
1695043725059,5.56,46.85
1695043727070,4.25,46.75
1695043729081,5.77,46.77
1695043731091,5.93,46.83
1695043733101,5.25,46.81
1695043735111,4.39,46.82
1695043737159,4.38,46.81
1695043739169,6.68,46.76
1695043741180,5.07,46.82
1695043743190,5.12,46.82
1695043745200,4.01,46.78
1695043747210,5.69,46.80
1695043749220,5.64,46.80
1695043751231,5.99,46.81
1695043753241,6.07,46.82
1695043755263,3.5,46.80
1695043757274,5.87,46.81
1695043759284,6.52,46.80
1695043761294,5.81,46.80
1695043763305,5.05,46.81
1695043765317,3.69,46.83
1695043767327,5.7,46.83
1695043769337,5.55,46.83
1695043771347,5.63,46.77
1695043773357,4.58,46.83
1695043775370,4.45,46.84
1695043777381,5.65,46.85
1695043779392,5.83,46.79
1695043781403,6.64,46.81
1695043783413,3.31,46.80
1695043785423,5.21,46.87
1695043787434,5.78,46.81
1695043789445,6.65,46.84
1695043791472,4.78,46.82
1695043793483,4.14,46.82
1695043795494,5.23,46.83
1695043797505,5.64,46.80
1695043799516,5.85,46.79
1695043801528,3.78,46.83
1695043803539,5.53,46.83
1695043805550,5.71,46.77
1695043807560,5.71,46.81
1695043809570,5.78,46.81
1695043811581,3.62,46.78
1695043813592,5.52,46.80
1695043815603,6.15,46.80
1695043817614,6.77,46.76
1695043819625,4.89,46.83
1695043821650,5.26,46.78
1695043823663,7.82,46.82
1695043825673,6.21,46.77
1695043827684,5.63,46.81
1695043829695,5.02,46.78
1695043831707,5.58,46.82
1695043833718,5.47,46.83
1695043835729,6.58,46.86
1695043837741,3.64,46.84
1695043839754,4.48,46.86
1695043841766,6.25,46.79
1695043843777,6.22,46.81
1695043845789,5.16,46.85
1695043847803,3.45,46.80
1695043849814,5.77,46.81
1695043851824,6.56,46.83
1695043853835,5.36,46.81
1695043855845,3.21,46.79
1695043857855,6.67,46.74
1695043859866,5.59,46.76
1695043861877,5.84,46.82
1695043863889,4.08,46.81
1695043865908,5.77,46.75
1695043867921,5.89,46.82
1695043869932,6.52,46.77
1695043871945,5.96,46.81
1695043873957,3.63,46.78
1695043875969,5.42,46.81
1695043877981,6.54,46.82
1695043879993,6.66,46.82
1695043882005,4.26,46.80
1695043884040,4.72,46.82
1695043886052,6.1,46.81
1695043888064,6.29,46.81
1695043890076,5.85,46.80
1695043892088,3.82,46.82
1695043894100,7.05,46.83
1695043896112,5.35,46.80
1695043898122,6.38,46.79
1695043900134,6.27,46.79
1695043902145,3.38,46.79
1695043904155,5.16,46.83
1695043906165,5.84,46.74
1695043908176,6.87,46.76
1695043910187,4.02,46.79
1695043912198,4.67,46.81
1695043914208,6.57,46.79
1695043916219,5.03,46.78
1695043918229,5.52,46.78
1695043920239,3.82,46.76
1695043922250,6.32,46.78
1695043924261,5.58,46.81
1695043926271,5.49,46.79
1695043928281,4.26,46.81
1695043930317,4.38,46.82
1695043932328,5.39,46.79
1695043934338,6.4,46.77
1695043936349,5.78,46.83
1695043938359,3.72,46.84
1695043940372,4.95,46.81
1695043942382,6.22,46.81
1695043944392,5.39,46.81
1695043946402,5.57,46.79
1695043948414,4.18,46.80
1695043950424,6.39,46.80
1695043952434,5.41,46.81
1695043954445,5.86,46.81
1695043956456,6,46.79
1695043958469,3.7,46.76
1695043960483,7.59,46.80
1695043962497,7.93,46.76
1695043964507,5.76,46.82
1695043966518,3.08,46.79
1695043968529,6.26,46.77
1695043970540,6.22,46.76
1695043972553,5.5,46.76
1695043974564,4.57,46.79
1695043976578,4.7,46.77
1695043978589,5.41,46.79
1695043980600,5.39,46.80
1695043982611,6.14,46.81
1695043984622,4.57,46.79
1695043986635,4.32,46.74
