unix_time,cpu_percent,ram_percent
1695123202560,100,14.33
1695123204585,100,14.34
1695123206607,100,14.25
1695123208643,100,14.15
1695123210662,100,14.21
1695123212695,100,14.43
1695123214713,100,14.44
1695123216765,100,14.44
1695123218825,100,14.40
1695123220856,100,14.51
1695123222892,100,14.52
1695123224913,100,14.52
1695123226931,100,14.40
1695123229000,100,14.28
1695123231049,100,14.30
1695123233084,100,14.26
1695123235131,100,14.47
1695123237192,100,14.61
1695123239224,100,14.59
1695123241298,100,14.62
1695123243332,100,14.51
1695123245360,100,14.52
1695123247385,99.94,14.48
1695123249408,100,14.48
1695123251436,100,14.37
1695123253461,99.69,14.31
1695123255527,99,14.34
1695123257552,100,14.41
1695123259609,100,14.45
1695123261644,100,14.62
1695123263693,100,14.72
1695123265772,100,14.70
1695123267797,100,14.67
1695123269815,100,14.67
1695123271870,100,14.58
1695123273896,100,14.57
1695123275920,100,14.63
1695123277953,100,14.55
1695123279984,100,14.44
1695123282065,100,14.52
1695123284084,100,14.53
1695123286167,100,14.55
1695123288218,100,14.69
1695123290240,100,14.82
1695123292264,100,14.92
1695123294296,100,14.99
1695123296320,100,14.96
1695123298356,100,14.92
1695123300417,100,14.84
1695123302440,100,14.74
1695123304480,100,14.67
1695123306504,100,14.56
1695123308564,100,14.69
1695123310590,100,14.59
1695123312617,100,14.52
1695123314640,99.81,14.56
1695123316713,99.12,14.47
1695123318745,99.44,14.47
1695123320802,100,14.52
1695123323170,100,14.70
1695123325196,100,14.85
1695123327228,100,14.92
1695123329252,100,15.12
1695123331284,100,15.11
1695123333346,100,15.09
1695123335369,100,15.10
1695123337388,100,14.74
1695123339409,100,14.60
1695123341436,100,14.66
1695123343492,100,15.11
1695123345508,100,15.51
1695123347532,100,15.86
1695123349619,100,16.13
1695123351646,100,16.41
1695123353692,100,16.41
1695123355720,100,16.28
1695123357737,100,16.22
1695123359809,100,16.15
1695123361860,100,16.10
1695123363885,100,16.01
1695123365904,96.8,16.03
1695123367949,97.87,16.03
1695123370013,96.06,16.03
1695123372037,95.5,16.05
1695123374062,95.09,16.03
1695123376095,95.07,16.09
1695123378145,95.32,16.08
1695123380164,97.06,16.06
1695123382250,100,16.22
1695123384285,100,16.30
1695123386308,100,16.24
1695123388340,100,16.42
1695123390368,99.94,16.46
1695123392400,100,16.52
1695123394428,100,16.46
1695123396454,100,16.47
1695123398507,100,16.47
1695123400556,100,16.38
1695123402625,100,16.35
1695123404669,100,16.46
1695123406697,100,16.33
1695123408732,100,14.99
1695123410760,100,15.03
1695123412790,100,15.32
1695123414813,100,15.65
1695123416834,100,15.89
1695123418873,100,16.07
1695123420893,100,16.21
1695123422909,100,16.26
1695123424961,100,16.32
1695123427015,100,16.37
1695123429040,100,16.40
1695123431073,100,16.32
1695123433093,100,16.31
1695123435120,100,16.30
1695123437218,100,16.27
1695123439244,100,16.28
1695123441273,100,16.22
1695123443322,100,16.21
1695123445344,99.94,16.14
1695123447372,100,16.08
1695123449398,87.86,16.07
1695123451421,91.09,16.09
1695123453436,89.3,16.10
1695123455509,89.22,16.08
1695123457569,88.13,16.11
1695123459605,87.52,16.13
1695123461627,86.46,16.14
1695123463642,86.63,16.17
1695123465726,86.83,16.18
1695123467738,86.17,16.18
1695123469757,95.36,16.20
1695123471773,100,16.29
1695123473841,100,16.43
1695123475868,100,16.50
1695123477896,100,16.61
1695123479922,100,16.54
1695123481965,100,16.52
1695123483988,100,16.54
1695123486012,100,16.52
1695123488032,100,16.41
1695123490060,100,16.34
1695123492104,100,16.25
1695123494132,100,16.46
1695123496162,100,16.63
1695123498252,100,16.60
1695123500288,100,16.59
1695123502312,100,16.55
1695123504352,100,16.59
1695123506412,100,16.43
1695123508436,100,16.30
1695123510471,100,16.21
1695123512493,100,16.35
1695123514513,100,16.46
1695123516565,100,16.65
1695123518592,100,16.58
1695123520624,100,16.42
1695123522655,100,16.40
1695123524680,100,16.43
1695123526710,100,16.41
1695123528764,100,16.40
1695123530789,100,16.53
1695123532816,100,16.46
1695123534837,100,16.50
1695123536858,100,16.51
1695123538899,100,16.49
1695123540926,100,16.40
1695123542960,98.37,16.24
1695123544992,78.82,16.25
1695123547016,83.14,16.25
1695123549092,82.5,16.25
1695123551113,95.43,16.28
1695123553145,100,16.30
1695123555169,100,16.42
1695123557200,100,16.63
1695123559248,100,16.63
1695123561273,100,16.56
1695123563304,100,16.51
1695123565345,100,16.43
1695123567370,100,16.40
1695123569390,100,16.41
1695123571407,100,16.38
1695123573432,100,16.43
1695123575484,100,16.50
1695123577501,100,16.48
1695123579592,100,16.56
1695123581620,100,16.52
1695123583716,100,16.51
1695123585813,100,16.44
1695123587840,100,16.43
1695123589876,100,16.41
1695123591932,100,16.37
1695123593956,100,16.45
1695123595974,100,16.56
1695123598044,100,16.53
1695123600076,100,16.52
1695123602149,100,16.46
1695123604208,100,16.43
1695123606237,100,16.36
1695123608256,100,16.38
1695123610287,100,16.36
1695123612309,100,16.41
1695123614338,100,16.46
1695123616369,100,16.51
1695123618396,100,16.43
1695123620453,100,16.35
1695123622478,79.81,16.28
1695123624499,75.52,16.34
1695123626520,72.31,16.34
1695123628538,74.67,16.33
1695123630596,74.81,16.31
1695123632620,71.11,16.37
1695123634638,71.9,16.35
1695123636688,73.91,16.35
1695123638703,73.19,16.34
1695123640715,68.87,16.35
1695123642730,72.05,16.37
1695123644743,71.5,16.34
1695123646794,72.95,16.35
1695123648814,71.74,16.36
1695123650834,87.37,16.37
1695123652893,99.94,16.56
1695123654916,100,16.55
1695123656941,99.94,16.68
1695123659005,100,16.68
1695123661036,100,16.48
1695123663080,100,16.38
1695123665137,100,16.59
1695123667164,100,16.70
1695123669195,100,16.73
1695123671220,99.94,16.53
1695123673244,100,16.58
1695123675316,100,16.46
1695123677344,100,16.51
1695123679381,99.94,16.58
1695123681433,99.94,16.63
1695123683452,100,16.60
1695123685497,100,16.58
1695123687524,100,16.54
1695123689549,100,16.51
1695123691577,100,16.48
1695123693622,100,16.56
1695123695645,100,16.74
1695123697680,100,16.66
1695123699708,100,16.65
1695123701727,100,16.47
1695123703750,100,16.47
1695123705772,99.94,16.61
1695123707812,100,16.70
1695123709837,100,16.62
1695123711856,100,16.49
1695123713881,100,16.52
1695123715929,100,16.50
1695123717960,100,16.58
1695123719993,100,16.74
1695123722025,100,16.59
1695123724084,100,16.62
1695123726142,100,16.44
1695123728205,100,16.49
1695123730232,100,16.43
1695123732253,100,16.56
1695123734306,100,16.59
1695123736356,100,16.58
1695123738428,100,16.52
1695123740452,99.69,16.44
1695123742492,68.98,16.22
1695123744509,45.61,16.21
1695123746521,44.58,16.22
1695123748532,55.16,16.33
1695123750553,89.09,16.48
1695123752615,81.47,16.32
1695123754628,60.19,16.30
1695123756641,64.16,16.30
1695123758695,61.77,16.34
1695123760706,60.85,16.31
1695123762727,58.12,16.34
1695123764780,58.64,16.33
1695123766794,58.63,16.35
1695123768806,59.74,16.35
1695123770818,68.12,16.28
1695123772849,92.09,16.23
1695123774877,88.84,16.39
1695123776900,87.76,16.34
1695123778921,86.98,16.27
1695123780935,88.55,16.22
1695123782953,88.02,16.34
1695123784977,88.3,16.35
1695123787002,87.43,16.30
1695123789032,86.94,16.26
1695123791072,88.83,16.32
1695123793097,86.78,16.38
1695123795121,86.34,16.29
1695123797134,86.87,16.29
1695123799153,86.96,16.32
1695123801207,86.24,16.35
1695123803226,88.24,16.34
1695123805240,87.63,16.34
1695123807260,87.09,16.31
1695123809284,86.74,16.32
1695123811306,86.96,16.29
1695123813372,87.03,16.36
1695123815406,87.82,16.45
1695123817425,82.65,16.39
1695123819444,54.54,16.35
1695123821464,53.83,16.31
1695123823519,53.61,16.35
1695123825533,54.2,16.33
1695123827581,56.33,16.30
1695123829595,51.02,16.35
1695123831624,50.48,16.32
1695123833675,58.34,16.33
1695123835689,51.77,16.32
1695123837704,74.64,16.42
1695123839718,79.84,16.34
1695123841732,84.18,16.28
1695123843753,86.68,16.28
1695123845780,84.89,16.35
1695123847797,83.4,16.35
1695123849811,83.75,16.39
1695123851845,85.3,16.38
1695123853873,83.22,16.36
1695123855894,83.82,16.33
1695123857910,84.71,16.28
1695123859929,85.04,16.31
1695123861952,85.18,16.35
1695123863992,86.41,16.43
1695123866007,82.55,16.36
1695123868031,82.41,16.37
1695123870062,84.13,16.36
1695123872080,82.16,16.35
1695123874122,81.98,16.24
1695123876138,80.73,16.44
1695123878157,68.81,16.39
1695123880180,52.58,16.33
1695123882192,48.2,16.35
1695123884205,48.93,16.46
1695123886217,67.75,16.45
1695123888234,73.42,16.33
1695123890253,46.75,16.38
1695123892300,46.76,16.36
1695123894324,48.75,16.35
1695123896338,45.1,16.38
1695123898364,46.26,16.38
1695123900379,46.97,16.33
1695123902391,48.68,16.38
1695123904404,46.35,16.38
1695123906454,46,16.39
1695123908469,45.55,16.35
1695123910484,72.28,16.42
1695123912497,80.92,16.42
1695123914512,81.59,16.41
1695123916526,81.09,16.38
1695123918590,82.02,16.37
1695123920614,80.09,16.34
1695123922629,83.18,16.36
1695123924676,81.05,16.33
1695123926694,81.29,16.42
1695123928736,81.91,16.40
1695123930764,79.3,16.38
1695123932788,81.36,16.36
1695123934803,80.82,16.36
1695123936817,83.16,16.42
1695123938833,81.27,16.42
1695123940853,80.93,16.37
1695123942873,83.14,16.36
1695123944888,80.69,16.38
1695123946904,81.88,16.44
1695123948918,70.58,16.37
1695123950930,48.53,16.39
1695123952941,45.08,16.41
1695123954988,45.24,16.38
1695123957004,74.89,16.49
1695123959057,79.8,16.43
1695123961075,66.41,16.41
1695123963090,47.75,16.40
1695123965102,47.22,16.40
1695123967154,47.08,16.43
1695123969176,47.4,16.43
1695123971188,47.1,16.43
1695123973201,43.4,16.42
1695123975213,68.74,16.45
1695123977226,81.26,16.43
1695123979245,79.43,16.37
1695123981261,81.64,16.35
1695123983279,85.81,16.33
1695123985298,81.68,16.39
1695123987322,80.46,16.39
1695123989335,82.59,16.40
1695123991364,81.58,16.40
1695123993381,79.51,16.40
1695123995410,82.8,16.41
1695123997430,81.89,16.44
1695123999444,79.53,16.37
1695124001461,81.84,16.37
1695124003489,82.64,16.38
1695124005504,83.6,16.47
1695124007520,57.54,16.47
1695124009576,49.49,16.47
1695124011609,47.37,16.43
1695124013623,48.06,16.45
1695124015645,47.75,16.40
1695124017667,48.82,16.46
1695124019700,48.35,16.47
1695124021712,46.68,16.45
1695124023726,55.53,16.37
1695124025750,80.37,16.34
1695124027772,83.72,16.31
1695124029789,82.46,16.40
1695124031808,79.96,16.45
1695124033826,81.96,16.42
1695124035864,80.59,16.41
1695124037890,82.35,16.39
1695124039940,80.94,16.42
1695124041957,84.25,16.41
1695124043975,83.46,16.45
1695124046012,81.81,16.38
1695124048072,82.91,16.38
1695124050088,82.48,16.36
1695124052101,85.4,16.54
1695124054120,60.52,16.45
1695124056132,48.68,16.38
1695124058149,76.31,16.52
1695124060173,80.6,16.41
1695124062194,82.1,16.39
1695124064217,80.87,16.32
1695124066233,86.52,16.31
1695124068260,80.16,16.44
1695124070279,79.92,16.41
1695124072295,85.22,16.43
1695124074313,83.55,16.48
1695124076369,79.97,16.37
1695124078412,82.98,16.33
1695124080429,82.38,16.40
1695124082443,81.05,16.37
1695124084474,80.95,16.43
1695124086494,82.93,16.53
1695124088510,72.52,16.47
1695124090524,43.79,16.45
1695124092539,46.94,16.44
1695124094573,47.35,16.42
1695124096586,49.91,16.42
1695124098634,46.33,16.44
1695124100697,48.51,16.46
1695124102711,48.01,16.42
1695124104725,54.24,16.43
1695124106738,51.04,16.39
1695124108762,84.24,16.37
1695124110788,83.02,16.48
1695124112806,80.09,16.52
1695124114826,79.57,16.41
1695124116849,83.57,16.42
1695124118872,80.48,16.40
1695124120892,80.1,16.41
1695124122930,82.41,16.46
1695124124985,84.43,16.43
1695124127001,82.52,16.37
1695124129021,80.3,16.35
1695124131040,84.48,16.39
1695124133063,86.19,16.47
1695124135101,84.16,16.42
1695124137115,81.1,16.43
1695124139141,81.64,16.34
1695124141161,81.31,16.39
1695124143205,83.87,16.37
1695124145220,85.01,16.50
1695124147237,68.08,16.43
1695124149257,46.59,16.43
1695124151305,44.93,16.42
1695124153324,46.46,16.42
1695124155339,43.88,16.44
1695124157359,46.69,16.48
1695124159397,46.59,16.45
1695124161410,46.56,16.41
1695124163428,69.59,16.47
1695124165441,83.17,16.37
1695124167464,83.92,16.39
1695124169480,80.87,16.32
1695124171498,81.91,16.38
1695124173537,82.99,16.44
1695124175561,81.17,16.44
1695124177584,80.08,16.40
1695124179612,81.49,16.40
1695124181632,81.22,16.43
1695124183690,81.4,16.48
1695124185727,80.88,16.46
1695124187750,54.29,16.49
1695124189772,45.82,16.46
1695124191789,43.77,16.46
1695124193831,49.75,16.44
1695124195844,47.78,16.44
1695124197889,46.92,16.43
1695124199904,43,16.44
1695124201921,44.38,16.46
1695124203948,47.26,16.41
1695124205969,83.22,16.46
1695124207986,80.64,16.47
1695124210004,77.66,16.50
1695124212024,83.32,16.45
1695124214040,82.78,16.51
1695124216065,69.84,16.50
1695124218090,55.72,16.44
1695124220105,79.55,16.39
1695124222121,84.92,16.47
1695124224148,83.26,16.47
1695124226177,81.73,16.48
1695124228196,82.25,16.47
1695124230221,80.35,16.40
1695124232240,81.22,16.42
1695124234278,80.5,16.43
1695124236294,82.21,16.42
1695124238319,79.7,16.41
1695124240335,79.91,16.48
1695124242355,82.46,16.59
1695124244376,65.18,16.56
1695124246393,47.32,16.51
1695124248407,45.49,16.48
1695124250420,53.86,16.46
1695124252432,48.76,16.50
1695124254445,48,16.45
1695124256462,45,16.45
1695124258479,46.08,16.46
1695124260499,48.74,16.50
1695124262510,45.43,16.48
1695124264529,49.21,16.49
1695124266544,47.92,16.52
1695124268565,62.25,16.46
1695124270614,77.66,16.45
1695124272629,82.5,16.43
1695124274698,82.36,16.41
1695124276754,81.24,16.49
1695124278788,81.76,16.48
1695124280809,80.34,16.49
1695124282825,83.96,16.49
1695124284846,81.6,16.48
1695124286906,81.76,16.43
1695124288930,80.52,16.42
1695124290952,81.06,16.47
1695124292998,83.44,16.42
1695124295012,79.25,16.50
1695124297027,79.77,16.51
1695124299056,82.72,16.42
1695124301083,80.1,16.49
1695124303102,80.53,16.45
1695124305120,84.98,16.53
1695124307149,66.29,16.51
1695124309184,51.66,16.47
1695124311197,47.59,16.54
1695124313211,50.29,16.49
1695124315224,51.94,16.49
1695124317263,46.68,16.48
1695124319277,48.26,16.51
1695124321296,44.56,16.47
1695124323309,47.88,16.49
1695124325321,65.51,16.49
1695124327336,77.42,16.45
1695124329361,80.63,16.40
1695124331384,81.52,16.43
1695124333398,81.73,16.51
1695124335412,79.39,16.53
1695124337433,71.18,16.57
1695124339476,53.51,16.48
1695124341489,48.07,16.50
1695124343545,52.52,16.52
1695124345569,61.84,16.50
1695124347589,81.35,16.45
1695124349606,82.17,16.41
1695124351620,81.6,16.46
1695124353639,81.46,16.48
1695124355656,81.34,16.51
1695124357733,84.02,16.54
1695124359765,80.91,16.55
1695124361790,79.2,16.52
1695124363824,53.09,16.54
1695124365864,61.62,16.51
1695124367894,79.97,16.40
1695124369916,81.43,16.43
1695124371934,83.95,16.50
1695124373954,83.91,16.48
1695124375981,82.64,16.53
1695124377996,81.53,16.51
1695124380012,82.37,16.49
1695124382044,81.73,16.46
1695124384067,81.67,16.43
1695124386084,83.75,16.45
1695124388097,80.9,16.52
1695124390111,52.43,16.49
1695124392122,44.86,16.52
1695124394148,44.97,16.46
1695124396169,44.1,16.49
1695124398182,44.98,16.51
1695124400222,48.03,16.48
1695124402256,47.27,16.48
1695124404292,87.02,16.49
1695124406309,77.52,16.55
1695124408325,81.6,16.54
1695124410342,80.79,16.51
1695124412364,80.87,16.54
1695124414390,82.31,16.46
1695124416408,80.58,16.43
1695124418425,79.99,16.45
1695124420438,82.3,16.47
1695124422483,83.53,16.48
1695124424500,80.31,16.44
1695124426515,80.84,16.49
1695124428536,86.35,16.61
1695124430578,60.68,16.55
1695124432591,45.74,16.53
1695124434603,46.99,16.50
1695124436614,45.74,16.50
1695124438649,49.84,16.50
1695124440669,47.47,16.54
1695124442683,60.83,16.47
1695124444709,79.91,16.46
1695124446748,81.17,16.42
1695124448769,82.12,16.48
1695124450786,81.11,16.45
1695124452800,80.18,16.56
1695124454818,83.38,16.53
1695124456834,81.93,16.55
1695124458848,82.51,16.48
1695124460869,80.82,16.52
1695124462891,83.7,16.48
1695124464920,85.38,16.53
1695124466941,71.28,16.52
1695124468965,48.66,16.54
1695124470977,45.36,16.51
1695124472990,44.35,16.50
1695124475015,45.08,16.51
1695124477027,44.35,16.53
1695124479040,47.55,16.57
1695124481061,47.34,16.50
1695124483076,45.92,16.53
1695124485093,65.24,16.53
1695124487107,80.46,16.50
1695124489123,79.75,16.45
1695124491139,80.94,16.42
1695124493165,81.27,16.46
1695124495184,69.64,16.34
1695124497197,71.42,16.48
1695124499213,50.03,16.43
1695124501230,27.8,16.36
1695124503241,42.05,16.34
1695124505287,66.35,16.35
1695124507302,69.99,16.42
1695124509323,69.11,16.40
1695124511339,69.96,16.40
1695124513352,70.95,16.37
1695124515367,68.28,16.35
1695124517395,69.26,16.33
1695124519448,71.49,16.41
1695124521461,70.24,16.42
1695124523479,25.64,16.41
1695124525493,29.84,16.37
1695124527504,27.99,16.35
1695124529517,60.11,16.37
1695124531532,67.31,16.30
1695124533551,66.54,16.33
1695124535618,69.27,16.29
1695124537633,69.98,16.37
1695124539648,67.27,16.38
1695124541665,68.4,16.36
1695124543682,69.87,16.40
1695124545697,68.47,16.32
1695124547713,64.94,16.34
1695124549726,72.26,16.43
1695124551740,70.7,16.41
1695124553755,33.38,16.37
1695124555769,33.06,16.38
1695124557812,51.03,16.35
1695124559826,71.02,16.41
1695124561841,67.04,16.35
1695124563854,64.62,16.27
1695124565869,69.03,16.34
1695124567912,69.87,16.37
1695124569926,68.7,16.44
1695124571941,60.82,16.36
1695124573960,33.54,16.34
1695124575973,28.81,16.37
1695124577986,28.29,16.35
1695124580019,27.32,16.35
1695124582032,27.72,16.37
1695124584044,31.95,16.37
1695124586056,56.97,16.40
1695124588070,67.27,16.42
1695124590091,66.73,16.35
1695124592105,69.41,16.33
1695124594119,72.39,16.45
1695124596138,34.59,16.38
1695124598151,28.41,16.35
1695124600182,31.56,16.29
1695124602194,24.89,16.26
1695124604205,21.98,16.30
1695124606224,20.86,16.28
1695124608241,24.83,16.29
1695124610252,22.81,16.27
1695124612264,29.13,16.29
1695124614276,21.46,16.28
1695124616289,24.84,16.28
