unix_time,cpu_percent,ram_percent
1695116834388,92.38,11.32
1695116836409,97.75,11.36
1695116838436,93.49,11.33
1695116840456,91.07,11.32
1695116842484,90.18,11.33
1695116844537,89.67,11.40
1695116846561,96.38,11.33
1695116848616,90.94,11.35
1695116850632,90.11,11.34
1695116852649,88.24,11.35
1695116854676,92.91,11.40
1695116856740,96.56,11.35
1695116858764,88.99,11.33
1695116860855,90.04,11.35
1695116862880,90.29,11.32
1695116864908,93.61,11.38
1695116866984,97.36,11.37
1695116869040,90.52,11.34
1695116871072,90.75,11.34
1695116873100,90.76,11.35
1695116875180,95,11.44
1695116877233,96.36,11.35
1695116879304,91.81,11.34
1695116881328,89.72,11.34
1695116883357,89.91,11.38
1695116885422,95.8,11.39
1695116887441,94.69,11.36
1695116889468,89.06,11.35
1695116891500,93.56,11.36
1695116893530,90.78,11.36
1695116895542,95.7,11.43
1695116897569,97.68,11.35
1695116899600,91.91,11.37
1695116901630,91.68,11.35
1695116903642,90.45,11.33
1695116905668,96.36,11.40
1695116907732,94.2,11.39
1695116909744,91.06,11.37
1695116911765,89.61,11.38
1695116913800,88.16,11.37
1695116915833,95.43,11.41
1695116917849,93.19,11.39
1695116919905,86.65,11.37
1695116921928,86.81,11.38
1695116923941,86.42,11.37
1695116925968,93.31,11.46
1695116928002,99.25,11.37
1695116930030,87.91,11.42
1695116932053,82.72,11.43
1695116934122,84.47,11.42
1695116936134,95.62,11.61
1695116938157,100,11.84
1695116940260,100,11.94
1695116942281,100,11.87
1695116944304,89.88,11.69
1695116946329,98.5,11.85
1695116948353,100,12.11
1695116950377,100,12.29
1695116952396,100,12.06
1695116954424,90.69,11.96
1695116956446,99.5,12.18
1695116958465,100,12.31
1695116960485,100,12.48
1695116962530,100,12.30
1695116964565,87.8,12.29
1695116966640,99.5,12.48
1695116968661,100,12.49
1695116970688,100,12.62
1695116972711,100,12.56
1695116974743,88.58,12.56
1695116976770,99.25,12.68
1695116978797,100,12.87
1695116980853,100,12.81
1695116982884,98.12,12.61
1695116984937,82.5,12.75
1695116986965,99.12,12.90
1695116989001,100,13.12
1695116991068,100,13.20
1695116993092,100,12.97
1695116995120,98.06,12.91
1695116997138,96.23,12.97
1695116999157,100,13.15
1695117001185,100,13.26
1695117003208,99.5,12.98
1695117005229,79.51,13.12
1695117007245,99.94,13.28
1695117009269,100,13.55
1695117011298,100,13.59
1695117013328,100,13.20
1695117015341,82.97,13.35
1695117017363,99.06,13.49
1695117019397,100,13.37
1695117021429,100,13.56
1695117023452,100,13.49
1695117025476,91.46,13.43
1695117027500,100,13.71
1695117029538,100,13.77
1695117031561,100,13.69
1695117033633,93.32,13.39
1695117035649,86.54,13.60
1695117037666,99.81,13.79
1695117039704,100,13.82
1695117041733,99.94,13.85
1695117043766,90.62,13.55
1695117045788,82.67,13.79
1695117047823,99.75,13.78
1695117049891,100,13.93
1695117051916,100,13.88
1695117053944,79.64,13.68
1695117055976,89.34,13.87
1695117058035,100,14.02
1695117060057,100,14.09
1695117062096,99.5,13.91
1695117064120,69.97,13.69
1695117066180,90.31,13.90
1695117068201,100,14.07
1695117070253,99.94,14.11
1695117072310,97.19,13.86
1695117074325,60.82,13.79
1695117076342,86.19,13.94
1695117078365,98.56,13.90
1695117080386,98.94,14.01
1695117082437,72.74,13.85
1695117084460,59.01,13.93
1695117086517,94.86,14.12
1695117088539,99.94,14.17
1695117090597,99.63,14.15
1695117092656,66.06,13.94
1695117094725,59.71,14.04
1695117096740,91.03,14.10
1695117098769,98.62,14.07
1695117100795,86.02,13.94
1695117102815,54.45,13.93
1695117104874,60.1,14.01
1695117106892,93.93,14.16
1695117108917,90.6,14.04
1695117110935,94.31,14.09
1695117112953,91.59,14.19
1695117115013,92.36,14.13
1695117117031,92.43,14.17
1695117119060,93.45,14.15
1695117121081,91.58,14.18
1695117123128,91.14,14.16
1695117125141,72.28,14.19
1695117127164,69.13,14.23
1695117129185,62.56,14.21
1695117131198,62.9,14.18
1695117133211,54.75,14.11
1695117135243,48.97,14.08
1695117137272,47.38,14.09
1695117139286,47.05,14.06
1695117141298,48.24,14.12
1695117143311,87.38,14.25
1695117145326,88.38,14.24
1695117147341,90.4,14.17
1695117149368,87.31,14.18
1695117151399,87.88,14.22
1695117153416,88.74,14.26
1695117155434,90.21,14.20
1695117157486,88.84,14.09
1695117159514,91.06,14.33
1695117161537,77.74,14.31
1695117163581,59.24,14.34
1695117165593,59.15,14.32
1695117167607,61.5,14.29
1695117169618,79.51,14.39
1695117171632,82.53,14.25
1695117173649,85.66,14.29
1695117175725,86.65,14.27
1695117177740,87.3,14.30
1695117179755,85.46,14.38
1695117181777,83.99,14.30
1695117183799,87.91,14.40
1695117185829,70.48,14.38
1695117187843,53.17,14.40
1695117189863,51.94,14.38
1695117191884,50.92,14.38
1695117193899,50.6,14.38
1695117195911,52.58,14.39
1695117197954,73.57,14.41
1695117200028,83.51,14.34
1695117202047,81.94,14.30
1695117204077,82.17,14.33
1695117206096,83.99,14.44
1695117208120,82.09,14.46
1695117210178,88.43,14.53
1695117212195,58.97,14.46
1695117214209,47.92,14.46
1695117216268,45.12,14.48
1695117218302,44.77,14.51
1695117220314,45.6,14.52
1695117222348,46.5,14.48
1695117224389,81.5,14.47
1695117226403,84.78,14.49
1695117228416,82.7,14.52
1695117230433,79.71,14.56
1695117232453,79.71,14.55
1695117234481,81.76,14.52
1695117236518,81.6,14.56
1695117238534,79,14.60
1695117240553,62.34,14.55
1695117242568,54.59,14.50
1695117244596,79.66,14.43
1695117246615,81.89,14.45
1695117248640,82.07,14.43
1695117250697,82.56,14.58
1695117252713,81.01,14.59
1695117254733,80.87,14.66
1695117256769,57.75,14.63
1695117258785,46.16,14.64
1695117260797,46.75,14.63
1695117262808,46.33,14.72
1695117264836,45.83,14.63
1695117266864,43.53,14.71
1695117268883,54.05,14.69
1695117270924,81.68,14.66
1695117272945,82.41,14.66
1695117274963,81.9,14.67
1695117277008,81.32,14.63
1695117279043,77.36,14.75
1695117281066,81.11,14.80
1695117283088,80.34,14.78
1695117285102,84.91,14.82
1695117287120,82.55,14.74
1695117289136,79.4,14.72
1695117291180,82.61,14.68
1695117293197,81.79,14.72
1695117295211,80.73,14.72
1695117297247,87.83,14.86
1695117299277,61.27,14.84
1695117301292,45.93,14.79
1695117303305,43.71,14.79
1695117305349,64.3,14.81
1695117307370,79.72,14.77
1695117309385,78.67,14.76
1695117311401,79.38,14.71
1695117313454,83.25,14.74
1695117315476,83.85,14.78
1695117317491,80.54,14.82
1695117319524,80.78,14.79
1695117321552,81.97,14.80
1695117323588,82.11,14.92
1695117325613,73.82,14.89
1695117327626,42.67,14.80
1695117329639,47.08,14.87
1695117331661,43.07,14.81
1695117333673,50.19,14.74
1695117335686,81.01,14.75
1695117337717,81.37,14.80
1695117339730,79.28,14.79
1695117341757,81.05,14.81
1695117343778,77.88,14.83
1695117345793,84.39,14.81
1695117347808,79.11,14.80
1695117349821,81.04,14.80
1695117351861,78.3,14.80
1695117353884,53.46,14.82
1695117355896,45.17,14.83
1695117357908,47.48,14.80
1695117359950,74.25,14.87
1695117361982,80.13,14.91
1695117363999,77.5,14.85
1695117366014,80.75,14.75
1695117368030,79.22,14.82
1695117370073,79.92,14.83
1695117372108,79.8,14.80
1695117374130,81.81,14.76
1695117376148,84.15,14.81
1695117378172,82.29,14.89
1695117380209,62.13,14.82
1695117382224,46.73,14.75
1695117384257,81.77,14.73
1695117386272,79.21,14.77
1695117388289,86.39,15.01
1695117390310,63.25,14.85
1695117392352,43.17,14.81
1695117394373,43.95,14.82
1695117396386,42.89,14.81
1695117398398,43.3,14.83
1695117400411,44.31,14.81
1695117402425,46.2,14.83
1695117404471,44.16,14.82
1695117406499,49.43,14.83
1695117408542,59.79,14.79
1695117410565,80.55,14.75
1695117412580,82.08,14.80
1695117414597,77.15,14.75
1695117416612,81.31,14.80
1695117418629,89.45,14.96
1695117420660,56.85,14.92
1695117422708,43.69,14.85
1695117424736,46.01,14.76
1695117426801,82.15,14.76
1695117428816,79.86,14.88
1695117430831,81.22,14.83
1695117432845,80.93,14.88
1695117434865,81.82,14.87
1695117436891,82.54,14.87
1695117438914,82.76,14.77
1695117440929,81.56,14.79
1695117442948,82.12,14.79
1695117444969,81.61,14.87
1695117447009,67.26,14.84
1695117449026,43.68,14.85
1695117451039,47.48,14.90
1695117453090,46.55,14.87
1695117455103,46.29,14.77
1695117457119,83.58,14.84
1695117459151,85.98,14.79
1695117461176,85.91,14.84
1695117463196,78.83,14.82
1695117465214,82.98,14.79
1695117467229,87.78,14.82
1695117469249,68.37,14.81
1695117471283,47.82,14.84
1695117473297,43.23,14.85
1695117475313,41.89,14.82
1695117477333,77.04,14.95
1695117479356,80.01,14.87
1695117481382,79.92,14.84
1695117483397,78.63,14.83
1695117485436,80.85,14.68
1695117487464,79.55,14.64
1695117489517,76.92,14.65
1695117491580,80.82,14.69
1695117493596,80.14,14.74
1695117495610,83.11,14.74
1695117497649,81.11,14.68
1695117499715,78.31,14.81
1695117501731,79.05,14.79
1695117503750,79.36,14.75
1695117505777,78.59,14.75
1695117507793,79.1,14.67
1695117509808,80.25,14.77
1695117511827,78.06,14.80
1695117513844,58.4,14.75
1695117515867,45.68,14.72
1695117517880,43.47,14.75
1695117519894,44.73,14.72
1695117521907,44.78,14.74
1695117523928,46.1,14.75
1695117525946,57.43,14.70
1695117527981,81.38,14.65
1695117530001,80.06,14.66
1695117532016,77.65,14.68
1695117534066,81.07,14.66
1695117536081,81.03,14.78
1695117538096,74.3,14.71
1695117540109,44.91,14.73
1695117542132,39.01,14.71
1695117544157,26.4,14.65
1695117546184,65.16,14.62
1695117548199,69.62,14.61
1695117550219,65.45,14.66
1695117552235,66.71,14.70
1695117554269,68.89,14.75
1695117556288,68.16,14.81
1695117558307,30.21,14.73
1695117560327,27.68,14.70
1695117562339,28.25,14.66
1695117564355,67.34,14.61
1695117566406,68.38,14.65
1695117568422,68.71,14.72
1695117570437,69.86,14.75
1695117572452,69.02,14.67
1695117574467,67.9,14.71
1695117576484,67.3,14.67
1695117578498,70.12,14.63
1695117580514,67.13,14.68
1695117582530,67.91,14.71
1695117584549,70.54,14.72
1695117586590,72.86,14.68
1695117588604,69.06,14.71
1695117590618,70.54,14.84
1695117592706,44.5,14.72
1695117594719,28.82,14.73
1695117596759,28.68,14.71
1695117598771,31.43,14.69
1695117600788,28.01,14.72
1695117602803,25.24,14.70
1695117604816,31.21,14.69
1695117606830,25.4,14.62
1695117608844,22.91,14.64
1695117610884,21.84,14.63
1695117612908,21.97,14.63
1695117614920,26.11,14.64
1695117616932,22.78,14.63
1695117618944,21.57,14.61
1695117620972,20.71,14.61
1695117622985,22.5,14.58
1695117624999,23.1,14.62
1695117627014,25.14,14.62
1695117629025,22.43,14.63
1695117631037,22.47,14.61
1695117633048,23.08,14.61
1695117635060,23.58,14.61
1695117637073,23.32,14.61
1695117639084,21.43,14.63
1695117641097,22.96,14.61
1695117643110,22.92,14.61
1695117645123,26.81,14.63
1695117647135,22.91,14.64
1695117649147,19.53,14.63
1695117651159,24.31,14.60
1695117653171,23.22,14.62
1695117655184,24.23,14.60
1695117657197,23.79,14.58
1695117659210,20.19,14.61
1695117661223,23.97,14.62
1695117663234,23.3,14.62
1695117665245,24.53,14.58
1695117667256,19.97,14.61
1695117669270,23.9,14.62
1695117671283,24.36,14.61
1695117673295,23.4,14.59
1695117675307,24.86,14.59
1695117677320,21.92,14.62
1695117679334,22.99,14.65
1695117681345,24.1,14.60
1695117683356,22.39,14.62
1695117685384,21.98,14.58
1695117687396,23.96,14.61
1695117689408,23.31,14.63
1695117691419,24.34,14.57
1695117693431,20.54,14.59
1695117695443,24.09,14.60
1695117697454,23.5,14.60
1695117699469,22.86,14.59
1695117701481,21.98,14.62
1695117703501,21.45,14.61
1695117705513,27.5,14.57
1695117707524,23.12,14.60
1695117709536,22.72,14.59
1695117711547,21.14,14.61
1695117713558,23.51,14.62
1695117715569,22.78,14.60
1695117717582,23.4,14.60
1695117719593,21.34,14.62
1695117721607,23.12,14.64
1695117723619,23.32,14.62
1695117725630,24.45,14.61
1695117727641,22.14,14.59
1695117729659,21.76,14.57
1695117731674,23.31,14.61
1695117733686,23.44,14.57
1695117735697,28.61,14.57
1695117737710,20.16,14.59
1695117739721,23.59,14.57
1695117741733,23.31,14.59
1695117743745,23.86,14.58
1695117745758,21.89,14.55
1695117747774,23.06,14.57
1695117749787,23.61,14.59
1695117751800,23.8,14.56
1695117753813,21.65,14.60
1695117755844,22.42,14.58
1695117757855,23.94,14.59
1695117759867,24.04,14.59
1695117761878,23.41,14.57
1695117763889,20.52,14.57
1695117765903,26.73,14.61
1695117767915,23.6,14.55
1695117769927,23.87,14.57
1695117771939,22.45,14.59
1695117773953,22.91,14.57
1695117775966,23.91,14.56
1695117777978,23.51,14.56
1695117779990,22.49,14.58
1695117782003,21,14.51
1695117784016,22.92,14.56
1695117786029,24.26,14.55
1695117788040,23.6,14.56
1695117790051,20.94,14.55
1695117792063,23.73,14.55
1695117794076,23.5,14.52
1695117796088,26.81,14.56
1695117798100,20.37,14.56
1695117800117,23.71,14.55
1695117802131,23.22,14.58
1695117804142,23.61,14.55
1695117806153,23.88,14.55
1695117808167,20.43,14.56
1695117810179,23.88,14.56
1695117812192,23.42,14.58
1695117814204,23.79,14.57
1695117816215,20.1,14.54
1695117818228,23.23,14.53
1695117820240,24.49,14.54
1695117822251,23.2,14.56
1695117824263,22.49,14.56
1695117826298,25.24,14.53
1695117828314,23.94,14.56
1695117830327,23.97,14.55
1695117832339,23,14.56
1695117834352,21.02,14.55
1695117836365,23.66,14.57
1695117838377,23.02,14.58
1695117840389,24.61,14.57
1695117842401,20.52,14.57
1695117844418,22.61,14.56
1695117846430,23.79,14.55
1695117848442,24.83,14.57
1695117850454,21.41,14.56
1695117852472,22.33,14.56
1695117854485,24.59,14.58
1695117856497,26.63,14.58
1695117858508,23.18,14.57
1695117860522,21.34,14.56
1695117862534,23.61,14.56
1695117864545,23.89,14.56
1695117866557,24.04,14.55
1695117868568,20.25,14.57
1695117870581,23.84,14.56
1695117872593,22.25,14.55
1695117874605,24.28,14.53
1695117876617,23.48,14.56
1695117878632,20.87,14.56
1695117880645,23.88,14.57
1695117882657,23.65,14.59
1695117884669,23.82,14.56
1695117886682,21.9,14.56
1695117888694,24.25,14.57
1695117890707,23.17,14.54
1695117892720,22.02,14.54
1695117894731,21.46,14.54
1695117896743,23.9,14.57
1695117898755,23.71,14.57
1695117900766,23.9,14.56
1695117902777,21.34,14.55
1695117904790,23.91,14.55
1695117906803,23.61,14.55
1695117908815,22.98,14.55
1695117910826,22.24,14.55
1695117912870,22.35,14.57
1695117914883,26.33,14.53
1695117916896,23.23,14.56
1695117918909,23.08,14.55
1695117920921,21.01,14.52
1695117922933,23.44,14.55
1695117924944,24.26,14.53
1695117926955,22.93,14.53
1695117928967,22.17,14.56
1695117930996,21.89,14.55
1695117933012,23.57,14.54
1695117935023,23.17,14.54
1695117937034,23.47,14.56
1695117939046,20.63,14.57
1695117941057,23.74,14.56
1695117943069,26.25,14.55
1695117945085,29.94,14.60
1695117947110,21.98,14.57
1695117949125,23.28,14.56
1695117951137,24.68,14.55
1695117953148,24.42,14.55
1695117955161,20.13,14.54
1695117957175,23.85,14.54
1695117959189,23.67,14.54
